model;year;mileage;engine_type;price;gearbox;brand
Peugeot 508;2016;85 876 km;Diesel;13 990 €;Manuelle;2.0 BlueHDi 150ch FAP GT Line
Citroën C4 Grand SpaceTourer;2022;19 123 km;Diesel;35 990 €;Automatique;GRAND C4 SPACETOURER BlueHDi 130 Shine Pack EAT8
Citroën C3;2021;52 883 km;Diesel;11 799 €;Manuelle;1.5 BlueHDi 100ch S&S BVM 6 Feel Nav
Citroën C5 Aircross;2022;11 375 km;Hybride rechargeable;34 990 €;Automatique;Hybrid rechargeable 225ch Feel Pack e-EAT8
Citroën C5 Aircross;2023;7 458 km;Diesel;32 490 €;Automatique;BlueHDi 130ch S&S Shine EAT8
Peugeot 3008;2020;15 328 km;Essence;27 990 €;Automatique;1.2 PureTech 130ch S&S Allure Pack EAT8
Peugeot 3008;2019;66 325 km;Diesel;19 990 €;Manuelle;1.5 BlueHDi 130ch E6.c Active Business S&S  6cv
Peugeot 3008;2022;22 833 km;Diesel;31 490 €;Automatique;1.5 BlueHDi 130ch S&S Allure Pack EAT8
Peugeot 408;2023;1 753 km;Hybride rechargeable;48 500 €;Automatique;PHEV 225 e-EAT8 GT
Peugeot 5008;2023;5 km;Diesel;38 650 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
Citroën C3;2022;28 175 km;Essence;15 700 €;Manuelle;PureTech 83 S&S BVM5 Shine
Peugeot 208;2023;13 333 km;Essence;21 850 €;Automatique;PureTech 100 S&S EAT8 Allure Pack
Citroën C3;2022;27 594 km;Essence;16 757 €;Manuelle;PureTech 83 S&S BVM5 Shine
Peugeot 308;2023;1 025 km;Essence;33 150 €;Automatique;SW PureTech 130ch S&S EAT8 GT
DS 3;2022;2 698 km;Essence;29 550 €;Automatique;Crossback PureTech 130 EAT8 Performance Line+
Peugeot 308;2023;5 052 km;Diesel;31 250 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
Citroën C3;2023;14 727 km;Essence;18 400 €;Manuelle;PureTech 110 S&S BVM6 shine
Peugeot 108;2021;22 305 km;Essence;12 722 €;Manuelle;VTi 72ch S&S BVM5 Collection
Peugeot 3008;2023;10 875 km;Essence;31 153 €;Manuelle;Puretech 130ch S&S BVM6 Allure Pack
DS 4;2023;12 553 km;Diesel;37 450 €;Automatique;BlueHDi 130 EAT8 Rivoli
DS 7;2023;5 871 km;Diesel;37 100 €;Automatique;CROSSBACK BlueHDi 130 EAT8 Bastille
Peugeot 408;2023;8 537 km;Essence;35 700 €;Automatique;PureTech 130 ch S&S EAT8 GT
Peugeot 5008;2023;8 500 km;Diesel;38 100 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
Citroën Berlingo;2019;91 787 km;Diesel;14 350 €;Manuelle;VAN M 650 BLUEHDI 100 S&S CLUB
Peugeot 2008;2023;7 345 km;Diesel;28 900 €;Automatique;BlueHDi 130 S&S EAT8 Allure Pack
Citroën C5 Aircross;2023;5 421 km;Essence;30 568 €;Automatique;PureTech 130 S&S EAT8 Shine
Peugeot 3008;2023;5 662 km;Diesel;35 675 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
Peugeot 208;2020;37 789 km;Essence;13 870 €;Manuelle;PureTech 75 S&S BVM5 Active Business
Citroën C3;2022;17 693 km;Essence;16 248 €;Manuelle;PureTech 83 S&S BVM5 Shine
Peugeot 208;2019;38 479 km;Essence;9 990 €;Manuelle;PureTech 68ch BVM5 Like
Citroën C3;2021;46 785 km;Diesel;12 990 €;Manuelle;BlueHDi 100 S&S BVM6 FEEL
Citroën C3;2023;5 850 km;Essence;20 990 €;Automatique;PureTech 110 S&S EAT6 Shine
Citroën C3;2023;9 593 km;Essence;15 790 €;Manuelle;PureTech 83 BVM5 You
Citroën C5 Aircross;2023;9 587 km;Essence;33 990 €;Automatique;PureTech 130 S&S EAT8 Shine Pack
Peugeot 208;2020;15 650 km;Essence;14 290 €;Manuelle;PureTech 75 S&S BVM5 Active Business
Volkswagen Golf;2019;29 907 km;Hybride rechargeable;24 790 €;Automatique;Hybride Rechargeable 1.4 TSI 204 DSG6 GTE
Peugeot 3008;2017;86 911 km;Essence;19 490 €;Automatique;1.2 Puretech 130ch S&S EAT6 Allure Business
Peugeot 2008;2018;48 930 km;Essence;14 485 €;Automatique;1.2 PureTech 110ch S&S EAT6 Allure
Peugeot 2008;2023;17 479 km;Essence;24 985 €;Automatique;PureTech 130 S&S EAT8 Allure
Opel Grandland;2020;43 088 km;Essence;21 990 €;Automatique;X 1.2 Turbo 130 ch BVA8 Design Line
Citroën C4 Cactus;2019;111 220 km;Diesel;12 490 €;Manuelle;BlueHDi 100 S&S BVM6 Shine Business
Peugeot 2008;2019;62 085 km;Essence;15 990 €;Manuelle;PureTech 110ch S&S BVM6 Signature
Citroën C3 Aircross;2022;39 100 km;Essence;17 790 €;Manuelle;PureTech 110 S&S BVM6 Feel Pack
Peugeot 208;2022;7 671 km;Diesel;20 490 €;Manuelle;BlueHDi 100 S&S BVM6 Allure
Peugeot 308;2017;86 454 km;Essence;16 290 €;Manuelle;1.2 PureTech 130ch S&S BVM6 GT Line
Peugeot 208;2022;64 367 km;Diesel;17 790 €;Manuelle;BlueHDi 100 S&S BVM6 Allure
Fiat 500;2021;20 628 km;Electrique;20 490 €;Automatique;e 118 ch Icone
Citroën C4 Cactus;2020;46 260 km;Diesel;15 690 €;Manuelle;BlueHDi 100 S&S BVM6 Feel Business
Citroën C3;2020;12 069 km;Essence;12 970 €;Manuelle;PureTech 83 S&S BVM5 Feel Pack
Citroën C3;2021;12 821 km;Essence;14 590 €;Manuelle;PureTech 83 S&S BVM5 Shine
Citroën C3;2021;14 457 km;Essence;14 590 €;Manuelle;PureTech 83 S&S BVM5 Shine
Citroën C3 Aircross;2018;51 439 km;Essence;13 490 €;Manuelle;PureTech 82 BVM5 Feel
Citroën C3;2020;66 170 km;Diesel;14 490 €;Manuelle;BlueHDi 100 S&S BVM5 Origins
Citroën C3;2021;31 620 km;Essence;13 470 €;Manuelle;PureTech 83 S&S BVM5 Feel Pack
Peugeot 2008;2019;33 754 km;Essence;20 289 €;Manuelle;PureTech 130 S&S BVM6 Allure
Dacia Duster;2019;82 976 km;Diesel;14 990 €;Manuelle;Blue dCi 115 4x2 Prestige
Citroën C3 Aircross;2018;42 634 km;Diesel;18 990 €;Automatique;BlueHDi 120 S&S EAT6 Shine
Peugeot 2008;2021;80 732 km;Electrique;22 490 €;Automatique;Electrique 136 ch GT
Citroën C5 Aircross;2020;35 098 km;Essence;25 990 €;Automatique;PureTech 130 S&S EAT8 Shine
Hyundai Ioniq;2021;40 695 km;Hybride;21 390 €;Automatique;Hybrid 141 ch Business
Opel Corsa;2022;20 689 km;Diesel;16 990 €;Manuelle;1.5 DIESEL 100 CH BVM6 Edition
Citroën C1;2020;68 945 km;Essence;9 990 €;Manuelle;VTi 72 S&S Feel
Peugeot 3008;2020;28 905 km;Essence;17 789 €;Manuelle;Puretech 130ch S&S BVM6 Active
Peugeot 408;2023;1 753 km;Hybride rechargeable;48 500 €;Automatique;PHEV 225 e-EAT8 GT
Peugeot 5008;2023;5 km;Diesel;38 650 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
Citroën C3;2022;28 175 km;Essence;15 700 €;Manuelle;PureTech 83 S&S BVM5 Shine
DS 3;2022;2 698 km;Essence;29 550 €;Automatique;Crossback PureTech 130 EAT8 Performance Line+
Peugeot 208;2023;13 333 km;Essence;21 850 €;Automatique;PureTech 100 S&S EAT8 Allure Pack
Peugeot 308;2023;1 025 km;Essence;33 150 €;Automatique;SW PureTech 130ch S&S EAT8 GT
Peugeot 308;2023;5 052 km;Diesel;31 250 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
Peugeot 3008;2023;10 875 km;Essence;31 153 €;Manuelle;Puretech 130ch S&S BVM6 Allure Pack
Peugeot 108;2021;22 305 km;Essence;12 722 €;Manuelle;VTi 72ch S&S BVM5 Collection
Citroën C3;2023;14 727 km;Essence;18 400 €;Manuelle;PureTech 110 S&S BVM6 shine
Citroën Berlingo;2021;6 752 km;Diesel;24 590 €;Automatique;VAN M 650 BLUEHDI 130 S&S EAT8 DRIVER
DS 7;2023;5 871 km;Diesel;37 100 €;Automatique;CROSSBACK BlueHDi 130 EAT8 Bastille
Citroën C3;2022;17 693 km;Essence;16 248 €;Manuelle;PureTech 83 S&S BVM5 Shine
DS 4;2023;12 553 km;Diesel;37 450 €;Automatique;BlueHDi 130 EAT8 Rivoli
Peugeot 408;2023;8 537 km;Essence;35 700 €;Automatique;PureTech 130 ch S&S EAT8 GT
Citroën Berlingo;2019;91 787 km;Diesel;14 350 €;Manuelle;VAN M 650 BLUEHDI 100 S&S CLUB
Peugeot 5008;2023;8 500 km;Diesel;38 100 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
Peugeot 2008;2023;7 345 km;Diesel;28 900 €;Automatique;BlueHDi 130 S&S EAT8 Allure Pack
Citroën C5 Aircross;2023;5 421 km;Essence;30 568 €;Automatique;PureTech 130 S&S EAT8 Shine
Peugeot 3008;2023;5 662 km;Diesel;35 675 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
Peugeot 5008;2023;5 km;Diesel;38 650 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
Peugeot 408;2023;1 753 km;Hybride rechargeable;48 500 €;Automatique;PHEV 225 e-EAT8 GT
Citroën C3;2022;28 175 km;Essence;15 700 €;Manuelle;PureTech 83 S&S BVM5 Shine
Peugeot 208;2023;13 333 km;Essence;21 850 €;Automatique;PureTech 100 S&S EAT8 Allure Pack
Peugeot 208;2020;40 000 km;Electrique;21 990 €;Automatique;Electrique 50 kWh 136ch GT Line
Peugeot 408;2023;1 753 km;Hybride rechargeable;48 500 €;Automatique;PHEV 225 e-EAT8 GT
Peugeot 5008;2023;5 km;Diesel;38 650 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
Citroën C3;2022;27 594 km;Essence;16 757 €;Manuelle;PureTech 83 S&S BVM5 Shine
DS 3;2022;2 698 km;Essence;29 550 €;Automatique;Crossback PureTech 130 EAT8 Performance Line+
Peugeot 308;2023;1 025 km;Essence;33 150 €;Automatique;SW PureTech 130ch S&S EAT8 GT
Peugeot 308;2023;5 052 km;Diesel;31 250 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
Peugeot 108;2021;22 305 km;Essence;12 722 €;Manuelle;VTi 72ch S&S BVM5 Collection
Peugeot 3008;2023;10 875 km;Essence;31 153 €;Manuelle;Puretech 130ch S&S BVM6 Allure Pack
Citroën C3;2023;14 727 km;Essence;18 400 €;Manuelle;PureTech 110 S&S BVM6 shine
DS 7;2023;5 871 km;Diesel;37 100 €;Automatique;CROSSBACK BlueHDi 130 EAT8 Bastille
DS 4;2023;12 553 km;Diesel;37 450 €;Automatique;BlueHDi 130 EAT8 Rivoli
Citroën C3;2022;27 594 km;Essence;16 757 €;Manuelle;PureTech 83 S&S BVM5 Shine
Peugeot 408;2023;8 537 km;Essence;35 700 €;Automatique;PureTech 130 ch S&S EAT8 GT
DS 3;2022;2 698 km;Essence;29 550 €;Automatique;Crossback PureTech 130 EAT8 Performance Line+
Peugeot 308;2023;5 052 km;Diesel;31 250 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
Peugeot 5008;2023;8 500 km;Diesel;38 100 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
Peugeot 3008;2023;10 875 km;Essence;31 153 €;Manuelle;Puretech 130ch S&S BVM6 Allure Pack
Citroën C3;2022;17 693 km;Essence;16 248 €;Manuelle;PureTech 83 S&S BVM5 Shine
Peugeot 2008;2023;7 345 km;Diesel;28 900 €;Automatique;BlueHDi 130 S&S EAT8 Allure Pack
Citroën Berlingo;2019;91 787 km;Diesel;14 350 €;Manuelle;VAN M 650 BLUEHDI 100 S&S CLUB
Peugeot 108;2021;22 305 km;Essence;12 722 €;Manuelle;VTi 72ch S&S BVM5 Collection
Citroën C5 Aircross;2023;5 421 km;Essence;30 568 €;Automatique;PureTech 130 S&S EAT8 Shine
DS 7;2023;5 871 km;Diesel;37 100 €;Automatique;CROSSBACK BlueHDi 130 EAT8 Bastille
DS 4;2023;12 553 km;Diesel;37 450 €;Automatique;BlueHDi 130 EAT8 Rivoli
Peugeot 5008;2023;8 500 km;Diesel;38 100 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
Citroën Berlingo;2019;91 787 km;Diesel;14 350 €;Manuelle;VAN M 650 BLUEHDI 100 S&S CLUB
Peugeot 3008;2023;5 662 km;Diesel;35 675 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
Peugeot 2008;2023;7 345 km;Diesel;28 900 €;Automatique;BlueHDi 130 S&S EAT8 Allure Pack
Peugeot 3008;2023;5 662 km;Diesel;35 675 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
Mercedes Classe B;2020;70 536 km;Diesel;26 500 €;Automatique;180 d 7G-DCT AMG Line Edition
Peugeot 3008;2019;70 793 km;Essence;19 900 €;Manuelle;1.2 Puretech 130ch S&S BVM6 GT Line
Peugeot 2008;2020;39 206 km;Essence;21 680 €;Manuelle;PureTech 130 S&S BVM6 GT Line
Citroën Berlingo;2020;45 836 km;Diesel;22 990 €;Manuelle;Taille XL BlueHDi 100 BVM Feel
Peugeot 208;2020;43 680 km;Essence;17 290 €;Manuelle;PureTech 100 S&S BVM6 Allure
Toyota C-HR;2018;43 350 km;Hybride;21 490 €;Automatique;Hybride 122h Edition
Peugeot 208;2022;6 097 km;Diesel;20 190 €;Manuelle;BlueHDi 100 S&S BVM6 Style
Peugeot 308;2022;10 km;Diesel;29 990 €;Automatique;SW BlueHDi 130ch S&S EAT8 Active Pack
Peugeot 208;2019;36 215 km;Essence;15 590 €;Manuelle;PureTech 100 S&S BVM6 Active
Peugeot 208;2020;38 525 km;Essence;14 490 €;Manuelle;PureTech 75 S&S BVM5 Active Business
Opel Crossland;2022;31 157 km;Essence;21 990 €;Automatique;1.2 Turbo 130 ch BVA6 Ultimate
Peugeot 508;2021;42 745 km;Hybride rechargeable;28 990 €;Automatique;Hybrid 225 e-EAT8 Allure Pack
Ford C-Max;2016;86 218 km;Essence;12 490 €;Manuelle;1.0 EcoBoost 125 S&S Titanium
Peugeot 208;2020;24 017 km;Essence;13 889 €;Manuelle;PureTech 75 S&S BVM5 Active Business
Peugeot 2008;2020;14 989 km;Essence;25 189 €;Automatique;PureTech 130 S&S EAT8 GT Line
Peugeot 208;2021;20 157 km;Essence;21 489 €;Automatique;PureTech 100 S&S EAT8 GT
Peugeot 3008;2020;115 604 km;Hybride rechargeable;23 500 €;Automatique;Hybrid4 300 e-EAT8 GT
Peugeot 3008;2017;100 209 km;Diesel;19 890 €;Automatique;1.6 BlueHDi 120ch S&S EAT6 Allure
Opel Corsa;2023;1 822 km;Essence;18 489 €;Automatique;1.2 Turbo 100 ch BVA8 Elegance Business
Peugeot 308;2018;123 501 km;Diesel;14 390 €;Automatique;SW BlueHDi 130ch S&S EAT8 Allure
Peugeot 208;2016;82 648 km;Essence;12 490 €;Automatique;1.2 PureTech 110ch S&S EAT6 Allure
Peugeot 208;2018;99 384 km;Diesel;10 290 €;Manuelle;1.6 BlueHDi 75ch BVM5 Active
Citroën C1;2018;25 323 km;Essence;10 190 €;Manuelle;VTi 72 Feel
Peugeot 5008;2020;60 669 km;Diesel;25 470 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Business
Peugeot 3008;2019;24 813 km;Essence;24 790 €;Automatique;Puretech 130ch S&S EAT8 Allure
Citroën C3;2022;9 475 km;Diesel;16 990 €;Manuelle;BlueHDi 100 BVM6 You
Citroën C3 Aircross;2018;39 921 km;Diesel;15 190 €;Manuelle;BlueHDi 100 BVM5 Feel
Citroën C3;2023;10 459 km;Essence;16 290 €;Manuelle;PureTech 83 S&S BVM5 C-Series
Peugeot 5008;2023;7 353 km;Essence;35 490 €;Automatique;PureTech 130ch S&S EAT8 Allure Pack
Citroën C3 Aircross;2017;97 649 km;Diesel;13 190 €;Manuelle;BlueHDi 100 BVM5 Shine
Citroën C3;2018;39 264 km;Essence;11 090 €;Manuelle;PureTech 68 Feel
Peugeot 208;2022;14 903 km;Essence;20 289 €;Manuelle;PureTech 100 S&S BVM6 GT
Fiat 500;2020;29 874 km;Electrique;20 389 €;Automatique;C e 118 ch France Edition
Peugeot 3008;2022;21 053 km;Hybride rechargeable;31 789 €;Automatique;Hybrid 225 e-EAT8 Roadtrip
Citroën C4;2023;24 853 km;Essence;21 990 €;Manuelle;PureTech 100 S&S BVM6 Feel
Peugeot 208;2020;34 996 km;Diesel;11 989 €;Manuelle;BLUEHDI 100 S&S BVM5 PREMIUM PACK
Citroën C5 Aircross;2019;75 041 km;Essence;17 889 €;Manuelle;PURETECH 130 S&S BVM6 FEEL
Citroën C4;2021;58 879 km;Electrique;18 789 €;Automatique;e-C4 136 ch Automatique Shine
Citroën C5 X;2023;136 km;Hybride rechargeable;42 800 €;Automatique;Hybride Rechargeable 225 S&S e-EAT8 Shine Pack
Peugeot 3008;2018;77 105 km;Essence;18 990 €;Manuelle;1.2 Puretech 130ch S&S BVM6 Allure
Peugeot 208;2023;7 457 km;Essence;21 750 €;Manuelle;PureTech 100 S&S BVM6 Allure Pack
Peugeot 208;2023;7 457 km;Essence;21 750 €;Manuelle;PureTech 100 S&S BVM6 Allure Pack
Peugeot 208;2023;7 457 km;Essence;21 750 €;Manuelle;PureTech 100 S&S BVM6 Allure Pack
Peugeot Partner;2019;87 898 km;Diesel;14 290 €;Manuelle;FOURGON LONG 950 KG BLUEHDI 100 S&S BVM5 PREMIUM
Peugeot 208;2023;7 457 km;Essence;21 750 €;Manuelle;PureTech 100 S&S BVM6 Allure Pack
Peugeot 208;2020;14 767 km;Essence;13 290 €;Manuelle;PureTech 75 S&S BVM5 Active Business
DS 7;2020;63 825 km;Diesel;29 990 €;Automatique;CROSSBACK BlueHDi 180ch Grand Chic Automatique
Peugeot 208;2020;21 780 km;Electrique;18 245 €;Automatique;e-208 136ch Active Business
Peugeot 2008;2020;39 598 km;Essence;18 502 €;Manuelle;1.2 PureTech 100ch S&S Allure 122g
Peugeot 3008;2022;67 km;Diesel;34 590 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
Peugeot 2008;2020;26 360 km;Essence;19 229 €;Manuelle;1.2 PureTech 100ch S&S Allure
Peugeot 208;2019;31 304 km;Essence;13 990 €;Manuelle;1.2 PureTech 75ch S&S Active
Citroën C5 Aircross;2021;33 086 km;Hybride rechargeable;28 490 €;Automatique;Hybrid 225ch C-Series e-EAT8
Citroën C3;2021;36 287 km;Essence;13 490 €;Manuelle;1.2 PureTech 83ch S&S Feel Pack
Peugeot 3008;2020;57 113 km;Essence;21 480 €;Manuelle;1.2 PureTech 130ch S&S Allure
Citroën C5 Aircross;2022;41 800 km;Diesel;26 688 €;Automatique;BlueHDi 130ch S&S C-Series EAT8
DS 3;2019;59 850 km;Essence;20 490 €;Automatique;CROSSBACK PureTech 130ch Performance Line + Automatique 109g
Peugeot 2008;2023;3 911 km;Essence;26 990 €;Automatique;1.2 PureTech 130ch S&S Allure Pack EAT8
Peugeot 3008;2022;24 762 km;Essence;27 499 €;Manuelle;1.2 PureTech 130ch S&S Roadtrip
DS 3;2023;4 900 km;Electrique;37 864 €;Automatique;E-Tense 156ch Performance Line +
Citroën C5 Aircross;2023;3 589 km;Essence;31 490 €;Automatique;PureTech 130ch S&S Feel EAT8
Peugeot 2008;2019;41 625 km;Essence;17 290 €;Manuelle;1.2 PureTech 110ch E6.c GT Line S&S 5cv
Peugeot 3008;2020;119 380 km;Diesel;24 990 €;Automatique;2.0 BlueHDi 180ch S&S Allure Pack EAT8
Peugeot 2008;2020;37 127 km;Diesel;21 790 €;Manuelle;BlueHDi 100 S&S BVM6 Allure
Peugeot 208;2022;9 674 km;Essence;17 690 €;Manuelle;PureTech 75 S&S BVM5 Style
Peugeot 208;2020;28 145 km;Essence;17 490 €;Manuelle;PureTech 100 S&S BVM6 Allure
Peugeot 3008;2015;88 608 km;Diesel;12 990 €;Automatique;1.6 BlueHDi 120ch S&S EAT6 Crossway
Peugeot 208;2021;62 850 km;Diesel;17 590 €;Manuelle;BlueHDi 100 S&S BVM6 Allure Business
Citroën Berlingo;2021;23 365 km;Diesel;19 490 €;Manuelle;VAN M 650 BLUEHDI 100 S&S BVM6 DRIVER
Peugeot 3008;2022;23 828 km;Diesel;26 990 €;Manuelle;BlueHDi 130ch S&S BVM6 Active Pack
Fiat 500;2021;20 843 km;Electrique;21 490 €;Automatique;e 118 ch Icone Plus
Peugeot 208;2022;20 251 km;Essence;17 990 €;Manuelle;PureTech 100 S&S BVM6 Active Pack
Peugeot 2008;2022;11 955 km;Essence;21 490 €;Manuelle;PureTech 100 S&S BVM6 Active Pack
Peugeot 208;2022;7 006 km;Diesel;23 290 €;Manuelle;BlueHDi 100 S&S BVM6 GT
Citroën C3;2019;97 690 km;Diesel;12 990 €;Manuelle;BlueHDi 100 S&S BVM5 Origins
Peugeot 2008;2023;22 153 km;Essence;24 485 €;Automatique;PureTech 130 S&S EAT8 Allure
Citroën C4;2018;57 740 km;Essence;15 990 €;Manuelle;Picasso PureTech 130 S&S Feel
Peugeot 308;2023;12 398 km;Essence;29 785 €;Automatique;SW PureTech 130ch S&S EAT8 Allure Pack
Peugeot 208;2022;11 889 km;Essence;20 890 €;Manuelle;PureTech 100 S&S BVM6 Allure Pack
Peugeot 508;2020;74 781 km;Diesel;21 490 €;Manuelle;BlueHDi 130 ch S&S BVM6 Allure
Citroën C3;2020;64 163 km;Essence;12 470 €;Manuelle;PureTech 83 S&S BVM5 Feel Pack
Citroën C3;2020;32 438 km;Essence;12 790 €;Manuelle;PureTech 82 S&S BVM5 Shine
Peugeot 2008;2021;35 248 km;Essence;19 790 €;Manuelle;PureTech 100 S&S BVM6 Allure
Seat Leon;2017;109 000 km;Essence;16 490 €;Automatique;1.4 EcoTSI 150 Start/Stop ACT DSG7 Xcellence
Peugeot 2008;2021;35 880 km;Essence;19 990 €;Manuelle;PureTech 100 S&S BVM6 Style
Peugeot 5008;2020;60 083 km;Diesel;27 990 €;Automatique;BlueHDi 130ch S&S EAT8 GT Line
Dacia Duster;2019;71 391 km;Diesel;15 690 €;Manuelle;Blue dCi 115 4x2 Prestige
Peugeot 2008;2020;81 991 km;Essence;19 990 €;Automatique;PureTech 130 S&S EAT8 Allure
Citroën C3;2022;65 009 km;Diesel;13 490 €;Manuelle;BlueHDi 100 S&S BVM6 FEEL
Citroën C3;2022;78 850 km;Diesel;12 980 €;Manuelle;BlueHDi 100 S&S BVM6 FEEL
Peugeot 2008;2022;12 639 km;Essence;22 990 €;Manuelle;PureTech 100 S&S BVM6 Style
Citroën C3;2021;66 610 km;Diesel;12 490 €;Manuelle;BlueHDi 100 S&S BVM6 FEEL
Citroën Jumpy;2022;43 572 km;Diesel;27 990 €;Manuelle;FGN XL BLUEHDI 145 S&S BVM6 DRIVER
Citroën C3;2020;29 802 km;Essence;13 690 €;Manuelle;PureTech 83 S&S BVM5 Feel Pack
Peugeot Partner;2021;40 377 km;Diesel;18 490 €;Manuelle;FOURGON STANDARD 650 KG BLUEHDI 100 S&S BVM5 PREMI
Citroën C3;2022;32 901 km;Diesel;12 990 €;Manuelle;BlueHDi 100 S&S BVM6 FEEL
Peugeot 2008;2020;118 231 km;Diesel;16 490 €;Manuelle;BlueHDi 100 S&S BVM6 Allure Business
Citroën C-Zero;2020;14 013 km;Electrique;9 590 €;Automatique;confort
Peugeot 208;2020;71 849 km;Electrique;19 990 €;Automatique;Electrique 50 kWh 136ch GT Line
Peugeot 308;2023;4 932 km;Diesel;31 050 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
Peugeot 208;2019;43 331 km;Essence;18 470 €;Automatique;PureTech 100 S&S EAT8 Allure
Peugeot 2008;2023;21 005 km;Diesel;27 290 €;Automatique;BlueHDi 130 S&S EAT8 GT
Audi A3;2022;20 160 km;Essence;32 270 €;Automatique;A3 Berline 35 TFSI Mild Hybrid 150 S tronic 7 Desi
Hyundai I10;2021;30 497 km;Essence;10 170 €;Manuelle;1.0 67 ECO Initia
Citroën C3;2022;5 614 km;Essence;15 370 €;Manuelle;PureTech 83 S&S BVM5 C-Series
Citroën C4;2020;53 654 km;Essence;19 470 €;Automatique;SPACETOURER PURETECH 130 S&S EAT8 FEEL
Citroën C3;2021;39 845 km;Essence;14 470 €;Manuelle;PureTech 83 S&S BVM5 Shine
Opel Crossland;2020;15 419 km;Essence;16 970 €;Automatique;X 1.2 Turbo 130 ch BVA6 Design 120 ans
Peugeot 308;2016;143 673 km;Essence;8 470 €;Manuelle;SW 1.2 PureTech 110ch S&S BVM5 Serie Speciale Styl
Peugeot 208;2022;100 km;Essence;17 670 €;Manuelle;PureTech 100 S&S BVM6 Style
Peugeot 208;2022;100 km;Essence;21 670 €;Automatique;PureTech 130 S&S EAT8 Allure Pack
Citroën C3;2021;24 068 km;Essence;14 970 €;Manuelle;PureTech 83 S&S BVM5 Shine
Peugeot 2008;2019;48 925 km;Essence;17 970 €;Manuelle;PureTech 130 S&S BVM6 GT Line
Peugeot 208;2021;27 000 km;Electrique;21 490 €;Automatique;Electrique 50 kWh 136ch Style
Peugeot 2008;2020;30 891 km;Diesel;24 490 €;Automatique;BlueHDi 130 S&S EAT8 Allure
Volvo XC90;2018;113 458 km;Hybride rechargeable;43 490 €;Automatique;T8 Twin Engine 320+87 ch Geartronic 7pl Inscriptio
Mini One;2020;38 123 km;Electrique;23 450 €;Automatique;MINI Hatch 3 Portes Cooper SE 184 ch Finition Yours
Citroën C3 Aircross;2023;5 395 km;Diesel;21 650 €;Manuelle;BlueHDi 110 S&S BVM6 Shine
Peugeot 308;2016;48 813 km;Essence;14 990 €;Automatique;1.2 PureTech 130ch S&S EAT6 Allure
Peugeot 308;2023;4 932 km;Diesel;31 050 €;Automatique;BlueHDi 130ch S&S EAT8 Allure Pack
Citroën C3;2021;52 375 km;Essence;14 990 €;Manuelle;PureTech 110 S&S BVM6 Shine Business
Peugeot 208;2020;15 415 km;Essence;13 770 €;Manuelle;PureTech 75 S&S BVM5 Like
Citroën C5 Aircross;2020;140 772 km;Diesel;17 490 €;Automatique;BlueHDi 130 S&S EAT8 Business
Citroën C3 Aircross;2019;71 406 km;Diesel;14 690 €;Manuelle;BlueHDi 100 S&S BVM6 Feel
Peugeot Rifter;2020;48 651 km;Essence;27 490 €;Automatique;Standard PureTech 130 S&S EAT8 Allure
Citroën C3;2021;54 619 km;Diesel;14 990 €;Manuelle;BlueHDi 100 S&S BVM6 Feel Pack
Citroën C3;2022;24 638 km;Essence;15 189 €;Manuelle;PureTech 83 S&S BVM5 Shine
